,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,url
80804,300033,1172,681TR35-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/681TR35-SG/300033
80805,1286657,5026,682BR28-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/682BR28-SG/1286657
80806,1275905,4984,682CG28-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/682CG28-SG/1275905
80807,788993,3082,682JH34-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/682JH34-SG/788993
80808,787713,3077,682KL32-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/682KL32-SG/787713
80809,789249,3083,682KL35-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/682KL35-SG/789249
80810,864257,3376,682MH32-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/682MH32-SG/864257
80811,828929,3238,682ML31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/682ML31-SG/828929
80812,789761,3085,682PN36-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/682PN36-SG/789761
80813,834305,3259,682RJ31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/682RJ31-SG/834305
80814,76033,297,683GJ30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/683GJ30-SG/76033
80815,1775361,6935,683GS2039-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/683GS2039-GS/1775361
80816,1216513,4752,683MH31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/683MH31-SG/1216513
80817,913153,3567,683MH32-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/683MH32-SG/913153
80818,938241,3665,683MH32A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/683MH32A-SG/938241
80819,1172481,4580,683MH32B-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/683MH32B-SG/1172481
80820,1217281,4755,683TN31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/683TN31-SG/1217281
80821,1277185,4989,683WB28-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/683WB28-SG/1277185
80822,748801,2925,683WB31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/683WB31-SG/748801
80823,900865,3519,683WB31A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/683WB31A-SG/900865
80824,833793,3257,684AR31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684AR31-SG/833793
80825,787457,3076,684GA31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684GA31-SG/787457
80826,116225,454,684GJ30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684GJ30-SG/116225
80827,749569,2928,684GJ31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684GJ31-SG/749569
80828,1833217,7161,684GS2022-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684GS2022-GS/1833217
80829,914177,3571,684HR32-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684HR32-SG/914177
80830,786689,3073,684JK31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684JK31-SG/786689
80831,5609729,21913,684KL30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684KL30-SG/5609729
80832,935937,3656,684KL33-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684KL33-SG/935937
80833,901121,3520,684MH32-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684MH32-SG/901121
80834,279041,1090,684MZ34-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684MZ34-SG/279041
80835,5651969,22078,684RJ24-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684RJ24-SG/5651969
80836,5649409,22068,684RJ30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684RJ30-SG/5649409
80837,950529,3713,684RJ31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684RJ31-SG/950529
80838,1170177,4571,684RJ31A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684RJ31A-SG/1170177
80839,17409,68,684TS40-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684TS40-SG/17409
80840,747265,2919,684UK31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/684UK31-SG/747265
80841,9729,38,685AP36-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/685AP36-SG/9729
80842,748033,2922,685AR31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/685AR31-SG/748033
80843,750081,2930,685AS31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/685AS31-SG/750081
80844,531713,2077,685GA31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/685GA31-SG/531713
80845,744961,2910,685GA31A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/685GA31A-SG/744961
80846,76801,300,685KA30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/685KA30-SG/76801
80847,751873,2937,685ML31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/685ML31-SG/751873
80848,835841,3265,685NL31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/685NL31-SG/835841
80849,949761,3710,685NL31A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/685NL31A-SG/949761
80850,77313,302,685RJ30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/685RJ30-SG/77313
80851,532225,2079,685RJ31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/685RJ31-SG/532225
80852,536833,2097,685TN51-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/685TN51-SG/536833
80853,5688065,22219,685WB30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/685WB30-SG/5688065
80854,5689857,22226,685WB30A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/685WB30A-SG/5689857
80855,746497,2916,686JH36-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/686JH36-SG/746497
80856,114945,449,686KA30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/686KA30-SG/114945
80857,948993,3707,686MH32-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/686MH32-SG/948993
80858,752641,2940,686PN33-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/686PN33-SG/752641
80859,753409,2943,686PY34-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/686PY34-SG/753409
80860,536321,2095,686TS41-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/686TS41-SG/536321
80861,5656065,22094,686UP30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/686UP30-SG/5656065
80862,190977,746,687AP35-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/687AP35-SG/190977
80863,536577,2096,687AP37-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/687AP37-SG/536577
80864,10497,41,687AP38-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/687AP38-SG/10497
80865,114689,448,687MH30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/687MH30-SG/114689
80866,865025,3379,687MH33-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/687MH33-SG/865025
80867,914945,3574,687MH33A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/687MH33A-SG/914945
80868,5649153,22067,687RJ25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/687RJ25-SG/5649153
80869,5411329,21138,688AP34-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/688AP34-SG/5411329
80870,5389825,21054,688AP35-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/688AP35-SG/5389825
80871,1252609,4893,688GJ31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/688GJ31-SG/1252609
80872,901633,3522,688MH33-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/688MH33-SG/901633
80873,531969,2078,688MN31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/688MN31-SG/531969
80874,5638657,22026,688PY31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/688PY31-SG/5638657
80875,534785,2089,688RJ46-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/688RJ46-SG/534785
80876,5685505,22209,688TS25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/688TS25-SG/5685505
80877,5675009,22168,688UK30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/688UK30-SG/5675009
80878,532481,2080,688UP31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/688UP31-SG/532481
80879,1217793,4757,688UP31A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/688UP31A-SG/1217793
80880,259841,1015,688WB40-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/688WB40-SG/259841
80881,534017,2086,689AP35-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/689AP35-SG/534017
80882,528641,2065,689BR28-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/689BR28-SG/528641
80883,77569,303,689GA30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/689GA30-SG/77569
80884,1216001,4750,689GA31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/689GA31-SG/1216001
80885,1249537,4881,689MH31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/689MH31-SG/1249537
80886,1218561,4760,689MH32-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/689MH32-SG/1218561
80887,5627649,21983,689MP35-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/689MP35-SG/5627649
80888,196353,767,689MP40-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/689MP40-SG/196353
80889,5662209,22118,689TN25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/689TN25-SG/5662209
80890,836097,3266,689TS51-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/689TS51-SG/836097
80891,535553,2092,689WB41-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/689WB41-SG/535553
80892,41985,164,68AS30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/68AS30-SG/41985
80893,5744129,22438,68GS2060-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/68GS2060-GS/5744129
80894,258305,1009,68JK35-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/68JK35-SG/258305
80895,785921,3070,68KL31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/68KL31-SG/785921
80896,1172225,4579,68MH31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/68MH31-SG/1172225
80897,5612545,21924,68MN30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/68MN30-SG/5612545
80898,5633537,22006,68OR25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/68OR25-SG/5633537
80899,5558017,21711,68PN26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/68PN26-SG/5558017
80900,5645569,22053,68RJ24-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/68RJ24-SG/5645569
80901,960513,3752,68RJ31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/68RJ31-SG/960513
80902,260609,1018,68TS50-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/68TS50-SG/260609
80903,281089,1098,68TS50A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/68TS50A-SG/281089
80904,785153,3067,68UK31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/68UK31-SG/785153
80905,5273345,20599,690AP27-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/690AP27-SG/5273345
80906,5655809,22093,690UP30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/690UP30-SG/5655809
80907,160257,626,691AP39-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/691AP39-SG/160257
80908,867329,3388,691AP40-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/691AP40-SG/867329
80909,110337,431,691AS30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/691AS30-SG/110337
80910,1277697,4991,691GJ30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/691GJ30-SG/1277697
80911,161025,629,691MP40-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/691MP40-SG/161025
80912,111873,437,691NL30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/691NL30-SG/111873
80913,1245697,4866,691RJ31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/691RJ31-SG/1245697
80914,5657601,22100,691UP30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/691UP30-SG/5657601
80915,112385,439,691UP30A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/691UP30A-SG/112385
80916,5265409,20568,692AS24-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/692AS24-SG/5265409
80917,5417217,21161,692BR32-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/692BR32-SG/5417217
80918,865793,3382,692HR36-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/692HR36-SG/865793
80919,1180673,4612,692HR36A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/692HR36A-SG/1180673
80920,5605121,21895,692PN35-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/692PN35-SG/5605121
80921,110081,430,692RJ30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/692RJ30-SG/110081
80922,570881,2230,693GJ31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/693GJ31-SG/570881
80923,109569,428,693JH30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/693JH30-SG/109569
80924,745729,2913,693SK31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/693SK31-SG/745729
80925,899329,3513,694AP37-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/694AP37-SG/899329
80926,899585,3514,694AP38-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/694AP38-SG/899585
80927,744193,2907,694CG29-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/694CG29-SG/744193
80928,5411585,21139,694GA30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/694GA30-SG/5411585
80929,1278209,4993,694MH31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/694MH31-SG/1278209
80930,5626625,21979,694MP35-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/694MP35-SG/5626625
80931,5665793,22132,694TN25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/694TN25-SG/5665793
80932,5664257,22126,694TN50-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/694TN50-SG/5664257
80933,82433,322,694TS50-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/694TS50-SG/82433
80934,161281,630,694TS50A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/694TS50A-SG/161281
80935,5684993,22207,694TS60-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/694TS60-SG/5684993
80936,1252097,4891,694UK31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/694UK31-SG/1252097
80937,547841,2140,694UP31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/694UP31-SG/547841
80938,1251585,4889,694UP31A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/694UP31A-SG/1251585
80939,5417473,21162,695AS30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695AS30-SG/5417473
80940,1288449,5033,695GJ31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695GJ31-SG/1288449
80941,5412097,21141,695HP29-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695HP29-SG/5412097
80942,5339905,20859,695HP33-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695HP33-SG/5339905
80943,5339649,20858,695HP34-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695HP34-SG/5339649
80944,946177,3696,695HR33-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695HR33-SG/946177
80945,1288961,5035,695MH31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695MH31-SG/1288961
80946,1250049,4883,695MH32-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695MH32-SG/1250049
80947,5612801,21925,695MN30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695MN30-SG/5612801
80948,5577473,21787,695PN25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695PN25-SG/5577473
80949,1251073,4887,695PN31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695PN31-SG/1251073
80950,81665,319,695PN40-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695PN40-SG/81665
80951,547073,2137,695RJ31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695RJ31-SG/547073
80952,5671937,22156,695SK30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695SK30-SG/5671937
80953,578561,2260,695TN31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695TN31-SG/578561
80954,1278465,4994,695TN31A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695TN31A-SG/1278465
80955,5669121,22145,695WB35-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/695WB35-SG/5669121
80956,915201,3575,696AP35-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/696AP35-SG/915201
80957,915457,3576,696AP36-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/696AP36-SG/915457
80958,1249281,4880,696GA31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/696GA31-SG/1249281
80959,5340161,20860,696HR40-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/696HR40-SG/5340161
80960,80385,314,696JK35-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/696JK35-SG/80385
80961,947457,3701,696KL34-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/696KL34-SG/947457
80962,549633,2147,696RJ41-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/696RJ41-SG/549633
80963,915969,3578,696TN51-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/696TN51-SG/915969
80964,916481,3580,696TN56-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/696TN56-SG/916481
80965,868097,3391,696TS51-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/696TS51-SG/868097
80966,1832449,7158,697GS2026-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/697GS2026-GS/1832449
80967,5341185,20864,697KA28-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/697KA28-SG/5341185
80968,5353473,20912,697KA30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/697KA30-SG/5353473
80969,79617,311,697KA31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/697KA31-SG/79617
80970,5618177,21946,697MH28-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/697MH28-SG/5618177
80971,5577985,21789,697PN40-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/697PN40-SG/5577985
80972,5646593,22057,697RJ30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/697RJ30-SG/5646593
80973,1279233,4997,697RJ31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/697RJ31-SG/1279233
80974,550401,2150,697RJ51-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/697RJ51-SG/550401
